Weekday,Day_of_week,Ride_Date,started_on,completed_on,start_lat,start_long,end_lat,end_long
0,7,1/15/2017,2017-01-15 23:20:04-06:00,2017-01-15 23:29:36-06:00,30.266,-97.745,30.233,-97.727
0,7,1/15/2017,2017-01-15 23:20:07-06:00,2017-01-15 23:33:04-06:00,30.28,-97.759,30.261,-97.721
0,7,1/15/2017,2017-01-15 23:20:16-06:00,2017-01-15 23:31:30-06:00,30.269,-97.725,30.334,-97.722
0,7,1/15/2017,2017-01-15 23:20:26-06:00,2017-01-15 23:36:29-06:00,30.197,-97.666,30.307,-97.669
0,7,1/15/2017,2017-01-15 23:20:33-06:00,2017-01-15 23:30:31-06:00,30.267,-97.745,30.229,-97.733
0,7,1/15/2017,2017-01-15 23:20:49-06:00,2017-01-15 23:24:56-06:00,30.29,-97.75,30.288,-97.744
0,7,1/15/2017,2017-01-15 23:20:55-06:00,2017-01-15 23:28:59-06:00,30.292,-97.742,30.302,-97.722
0,7,1/15/2017,2017-01-15 23:21:13-06:00,2017-01-15 23:26:56-06:00,30.29,-97.746,30.293,-97.745
0,7,1/15/2017,2017-01-15 23:21:34-06:00,2017-01-15 23:34:11-06:00,30.33,-97.758,30.244,-97.752
0,7,1/15/2017,2017-01-15 23:21:46-06:00,2017-01-15 23:24:30-06:00,30.295,-97.745,30.29,-97.747
0,7,1/15/2017,2017-01-15 23:21:47-06:00,2017-01-15 23:48:28-06:00,30.266,-97.746,30.344,-97.81
0,7,1/15/2017,2017-01-15 23:21:52-06:00,2017-01-15 23:30:45-06:00,30.274,-97.782,30.27,-97.749
0,7,1/15/2017,2017-01-15 23:21:56-06:00,2017-01-15 23:34:42-06:00,30.322,-97.729,30.265,-97.746
0,7,1/15/2017,2017-01-15 23:22:02-06:00,2017-01-15 23:26:06-06:00,30.249,-97.767,30.238,-97.765
0,7,1/15/2017,2017-01-15 23:22:11-06:00,2017-01-15 23:54:55-06:00,30.197,-97.666,30.455,-97.657
0,7,1/15/2017,2017-01-15 23:22:12-06:00,2017-01-15 23:25:49-06:00,30.29,-97.747,30.285,-97.747
0,7,1/15/2017,2017-01-15 23:22:35-06:00,2017-01-15 23:32:21-06:00,30.291,-97.746,30.267,-97.74
0,7,1/15/2017,2017-01-15 23:22:38-06:00,2017-01-15 23:27:45-06:00,30.231,-97.73,30.235,-97.741
0,7,1/15/2017,2017-01-15 23:22:42-06:00,2017-01-15 23:24:38-06:00,30.266,-97.74,30.267,-97.74
0,7,1/15/2017,2017-01-15 23:22:47-06:00,2017-01-15 23:22:53-06:00,30.258,-97.739,30.267,-97.738
0,7,1/15/2017,2017-01-15 23:22:48-06:00,2017-01-15 23:29:05-06:00,30.256,-97.763,30.265,-97.741
0,7,1/15/2017,2017-01-15 23:22:53-06:00,2017-01-15 23:38:32-06:00,30.266,-97.741,30.267,-97.74
0,7,1/15/2017,2017-01-15 23:22:54-06:00,2017-01-15 23:45:45-06:00,30.202,-97.668,30.368,-97.726
0,7,1/15/2017,2017-01-15 23:23:05-06:00,2017-01-15 23:31:31-06:00,30.264,-97.743,30.248,-97.733
0,7,1/15/2017,2017-01-15 23:23:29-06:00,2017-01-15 23:44:13-06:00,30.403,-97.724,30.268,-97.741
0,7,1/15/2017,2017-01-15 23:23:32-06:00,2017-01-15 23:35:37-06:00,30.254,-97.763,30.24,-97.774
0,7,1/15/2017,2017-01-15 23:23:47-06:00,2017-01-15 23:29:17-06:00,30.26,-97.738,30.27,-97.749
0,7,1/15/2017,2017-01-15 23:23:53-06:00,2017-01-15 23:38:28-06:00,30.307,-97.725,30.24,-97.792
0,7,1/15/2017,2017-01-15 23:23:55-06:00,2017-01-15 23:32:21-06:00,30.289,-97.742,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:23:57-06:00,2017-01-15 23:31:44-06:00,30.161,-97.827,30.161,-97.827
0,7,1/15/2017,2017-01-15 23:24:13-06:00,2017-01-15 23:30:51-06:00,30.247,-97.732,30.25,-97.755
0,7,1/15/2017,2017-01-15 23:24:14-06:00,2017-01-15 23:29:46-06:00,30.285,-97.743,30.294,-97.745
0,7,1/15/2017,2017-01-15 23:24:24-06:00,2017-01-15 23:32:49-06:00,30.27,-97.751,30.256,-97.743
0,7,1/15/2017,2017-01-15 23:24:29-06:00,2017-01-15 23:31:57-06:00,30.256,-97.763,30.245,-97.745
0,7,1/15/2017,2017-01-15 23:24:33-06:00,2017-01-15 23:46:11-06:00,30.199,-97.672,30.269,-97.752
0,7,1/15/2017,2017-01-15 23:24:35-06:00,2017-01-15 23:32:46-06:00,30.265,-97.734,30.245,-97.723
0,7,1/15/2017,2017-01-15 23:24:45-06:00,2017-01-15 23:31:43-06:00,30.291,-97.748,30.295,-97.744
0,7,1/15/2017,2017-01-15 23:25:06-06:00,2017-01-15 23:48:13-06:00,30.196,-97.66,30.287,-97.745
0,7,1/15/2017,2017-01-15 23:25:08-06:00,2017-01-15 23:32:00-06:00,30.256,-97.763,30.245,-97.745
0,7,1/15/2017,2017-01-15 23:25:14-06:00,2017-01-15 23:31:18-06:00,30.263,-97.727,30.263,-97.744
0,7,1/15/2017,2017-01-15 23:25:18-06:00,2017-01-15 23:32:17-06:00,30.255,-97.743,30.27,-97.749
0,7,1/15/2017,2017-01-15 23:25:21-06:00,2017-01-15 23:33:15-06:00,30.281,-97.719,30.268,-97.749
0,7,1/15/2017,2017-01-15 23:25:29-06:00,2017-01-15 23:30:25-06:00,30.284,-97.743,30.293,-97.745
0,7,1/15/2017,2017-01-15 23:25:39-06:00,2017-01-15 23:52:52-06:00,30.325,-97.685,30.225,-97.743
0,7,1/15/2017,2017-01-15 23:25:48-06:00,2017-01-15 23:43:54-06:00,30.255,-97.763,30.358,-97.7
0,7,1/15/2017,2017-01-15 23:25:57-06:00,2017-01-15 23:29:48-06:00,30.267,-97.745,30.253,-97.743
0,7,1/15/2017,2017-01-15 23:26:05-06:00,2017-01-15 23:30:13-06:00,30.283,-97.739,30.29,-97.747
0,7,1/15/2017,2017-01-15 23:26:16-06:00,2017-01-15 23:34:23-06:00,30.328,-97.673,30.302,-97.678
0,7,1/15/2017,2017-01-15 23:26:20-06:00,2017-01-15 23:33:56-06:00,30.267,-97.739,30.284,-97.745
0,7,1/15/2017,2017-01-15 23:26:27-06:00,2017-01-15 23:34:23-06:00,30.267,-97.739,30.284,-97.745
0,7,1/15/2017,2017-01-15 23:26:34-06:00,2017-01-15 23:44:53-06:00,30.273,-97.777,30.389,-97.758
0,7,1/15/2017,2017-01-15 23:26:36-06:00,2017-01-15 23:47:02-06:00,30.334,-97.648,30.294,-97.732
0,7,1/15/2017,2017-01-15 23:26:56-06:00,2017-01-15 23:40:23-06:00,30.373,-97.728,30.278,-97.757
0,7,1/15/2017,2017-01-15 23:26:57-06:00,2017-01-15 23:33:43-06:00,30.267,-97.742,30.24,-97.731
0,7,1/15/2017,2017-01-15 23:27:02-06:00,2017-01-15 23:37:22-06:00,30.235,-97.718,30.268,-97.737
0,7,1/15/2017,2017-01-15 23:27:05-06:00,2017-01-15 23:29:31-06:00,30.267,-97.745,30.259,-97.747
0,7,1/15/2017,2017-01-15 23:27:07-06:00,2017-01-15 23:45:38-06:00,30.287,-97.743,30.267,-97.739
0,7,1/15/2017,2017-01-15 23:27:10-06:00,2017-01-15 23:44:02-06:00,30.203,-97.667,30.228,-97.753
0,7,1/15/2017,2017-01-15 23:27:11-06:00,2017-01-15 23:33:07-06:00,30.27,-97.736,30.273,-97.716
0,7,1/15/2017,2017-01-15 23:27:17-06:00,2017-01-15 23:33:42-06:00,30.282,-97.737,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:27:29-06:00,2017-01-15 23:48:01-06:00,30.203,-97.666,30.302,-97.733
0,7,1/15/2017,2017-01-15 23:27:44-06:00,2017-01-15 23:37:31-06:00,30.267,-97.746,30.288,-97.726
0,7,1/15/2017,2017-01-15 23:27:47-06:00,2017-01-15 23:34:15-06:00,30.289,-97.746,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:28:00-06:00,2017-01-15 23:41:35-06:00,30.268,-97.737,30.229,-97.725
0,7,1/15/2017,2017-01-15 23:28:10-06:00,2017-01-15 23:38:40-06:00,30.292,-97.746,30.267,-97.741
0,7,1/15/2017,2017-01-15 23:28:14-06:00,2017-01-15 23:32:36-06:00,30.27,-97.748,30.266,-97.733
0,7,1/15/2017,2017-01-15 23:28:15-06:00,2017-01-15 23:31:37-06:00,30.267,-97.736,30.26,-97.739
0,7,1/15/2017,2017-01-15 23:28:22-06:00,2017-01-15 23:31:57-06:00,30.317,-97.714,30.313,-97.705
0,7,1/15/2017,2017-01-15 23:28:26-06:00,2017-01-15 23:31:20-06:00,30.268,-97.746,30.267,-97.74
0,7,1/15/2017,2017-01-15 23:28:27-06:00,2017-01-15 23:51:47-06:00,30.203,-97.668,30.279,-97.754
0,7,1/15/2017,2017-01-15 23:28:29-06:00,2017-01-15 23:39:26-06:00,30.276,-97.758,30.27,-97.75
0,7,1/15/2017,2017-01-15 23:28:41-06:00,2017-01-15 23:33:31-06:00,30.265,-97.746,30.26,-97.735
0,7,1/15/2017,2017-01-15 23:28:51-06:00,2017-01-15 23:51:00-06:00,30.203,-97.667,30.291,-97.748
0,7,1/15/2017,2017-01-15 23:28:56-06:00,2017-01-15 23:36:51-06:00,30.259,-97.738,30.267,-97.746
0,7,1/15/2017,2017-01-15 23:28:57-06:00,2017-01-15 23:52:22-06:00,30.203,-97.668,30.322,-97.727
0,7,1/15/2017,2017-01-15 23:29:05-06:00,2017-01-15 23:38:27-06:00,30.29,-97.747,30.277,-97.713
0,7,1/15/2017,2017-01-15 23:29:07-06:00,2017-01-15 23:38:03-06:00,30.456,-97.791,30.48,-97.829
0,7,1/15/2017,2017-01-15 23:29:07-06:00,2017-01-15 23:33:29-06:00,30.257,-97.76,30.245,-97.768
0,7,1/15/2017,2017-01-15 23:29:11-06:00,2017-01-15 23:38:34-06:00,30.292,-97.746,30.268,-97.739
0,7,1/15/2017,2017-01-15 23:29:31-06:00,2017-01-15 23:45:44-06:00,30.274,-97.776,30.206,-97.788
0,7,1/15/2017,2017-01-15 23:29:39-06:00,2017-01-15 23:37:07-06:00,30.285,-97.743,30.267,-97.739
0,7,1/15/2017,2017-01-15 23:29:43-06:00,2017-01-15 23:34:16-06:00,30.27,-97.75,30.265,-97.746
0,7,1/15/2017,2017-01-15 23:30:01-06:00,2017-01-15 23:36:38-06:00,30.262,-97.723,30.269,-97.742
0,7,1/15/2017,2017-01-15 23:30:02-06:00,2017-01-15 23:37:27-06:00,30.257,-97.724,30.248,-97.747
0,7,1/15/2017,2017-01-15 23:30:32-06:00,2017-01-15 23:34:26-06:00,30.267,-97.745,30.27,-97.751
0,7,1/15/2017,2017-01-15 23:30:33-06:00,2017-01-15 23:39:32-06:00,30.269,-97.752,30.269,-97.752
0,7,1/15/2017,2017-01-15 23:30:45-06:00,2017-01-15 23:38:15-06:00,30.291,-97.741,30.27,-97.75
0,7,1/15/2017,2017-01-15 23:30:51-06:00,2017-01-15 23:38:37-06:00,30.281,-97.759,30.266,-97.744
0,7,1/15/2017,2017-01-15 23:30:54-06:00,2017-01-15 23:45:22-06:00,30.284,-97.742,30.237,-97.711
0,7,1/15/2017,2017-01-15 23:30:55-06:00,2017-01-15 23:41:56-06:00,30.271,-97.748,30.31,-97.724
0,7,1/15/2017,2017-01-15 23:30:56-06:00,2017-01-15 23:35:02-06:00,30.288,-97.745,30.294,-97.745
0,7,1/15/2017,2017-01-15 23:30:57-06:00,2017-01-16 00:00:22-06:00,30.203,-97.667,30.291,-97.745
0,7,1/15/2017,2017-01-15 23:31:03-06:00,2017-01-15 23:41:23-06:00,30.216,-97.663,30.226,-97.771
0,7,1/15/2017,2017-01-15 23:31:10-06:00,2017-01-15 23:34:40-06:00,30.266,-97.74,30.268,-97.725
0,7,1/15/2017,2017-01-15 23:31:13-06:00,2017-01-15 23:37:54-06:00,30.267,-97.74,30.244,-97.752
0,7,1/15/2017,2017-01-15 23:31:18-06:00,2017-01-15 23:56:12-06:00,30.288,-97.725,30.288,-97.725
0,7,1/15/2017,2017-01-15 23:31:26-06:00,2017-01-15 23:39:50-06:00,30.27,-97.75,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:31:34-06:00,2017-01-15 23:52:44-06:00,30.197,-97.666,30.32,-97.673
0,7,1/15/2017,2017-01-15 23:31:36-06:00,2017-01-15 23:54:47-06:00,30.226,-97.771,30.365,-97.695
0,7,1/15/2017,2017-01-15 23:32:01-06:00,2017-01-15 23:38:06-06:00,30.283,-97.747,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:32:18-06:00,2017-01-15 23:39:18-06:00,30.257,-97.739,30.27,-97.75
0,7,1/15/2017,2017-01-15 23:32:24-06:00,2017-01-15 23:42:13-06:00,30.287,-97.742,30.267,-97.739
0,7,1/15/2017,2017-01-15 23:32:28-06:00,2017-01-15 23:35:15-06:00,30.284,-97.743,30.29,-97.75
0,7,1/15/2017,2017-01-15 23:32:44-06:00,2017-01-15 23:33:05-06:00,30.19,-97.74,30.202,-97.774
0,7,1/15/2017,2017-01-15 23:32:54-06:00,2017-01-16 00:10:39-06:00,30.27,-97.751,30.27,-97.75
0,7,1/15/2017,2017-01-15 23:33:10-06:00,2017-01-15 23:43:16-06:00,30.277,-97.761,30.303,-97.774
0,7,1/15/2017,2017-01-15 23:33:14-06:00,2017-01-15 23:37:13-06:00,30.258,-97.76,30.245,-97.768
0,7,1/15/2017,2017-01-15 23:33:14-06:00,2017-01-15 23:41:54-06:00,30.26,-97.739,30.294,-97.76
0,7,1/15/2017,2017-01-15 23:33:25-06:00,2017-01-15 23:36:10-06:00,30.293,-97.746,30.299,-97.74
0,7,1/15/2017,2017-01-15 23:33:58-06:00,2017-01-15 23:51:38-06:00,30.329,-97.74,30.454,-97.686
0,7,1/15/2017,2017-01-15 23:34:07-06:00,2017-01-15 23:44:59-06:00,30.264,-97.742,30.241,-97.715
0,7,1/15/2017,2017-01-15 23:34:19-06:00,2017-01-15 23:57:42-06:00,30.267,-97.738,30.226,-97.761
0,7,1/15/2017,2017-01-15 23:34:22-06:00,2017-01-15 23:46:20-06:00,30.227,-97.761,30.267,-97.74
0,7,1/15/2017,2017-01-15 23:34:26-06:00,2017-01-15 23:39:53-06:00,30.242,-97.727,30.225,-97.742
0,7,1/15/2017,2017-01-15 23:34:29-06:00,2017-01-15 23:42:13-06:00,30.26,-97.739,30.238,-97.719
0,7,1/15/2017,2017-01-15 23:34:34-06:00,2017-01-15 23:44:23-06:00,30.285,-97.748,30.316,-97.717
0,7,1/15/2017,2017-01-15 23:34:40-06:00,2017-01-15 23:37:56-06:00,30.267,-97.74,30.266,-97.747
0,7,1/15/2017,2017-01-15 23:34:44-06:00,2017-01-15 23:43:44-06:00,30.289,-97.742,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:34:48-06:00,2017-01-15 23:37:32-06:00,30.249,-97.767,30.245,-97.764
0,7,1/15/2017,2017-01-15 23:34:51-06:00,2017-01-15 23:39:42-06:00,30.284,-97.743,30.293,-97.745
0,7,1/15/2017,2017-01-15 23:34:58-06:00,2017-01-15 23:38:24-06:00,30.269,-97.752,30.266,-97.747
0,7,1/15/2017,2017-01-15 23:35:09-06:00,2017-01-15 23:58:53-06:00,30.202,-97.667,30.289,-97.747
0,7,1/15/2017,2017-01-15 23:35:09-06:00,2017-01-15 23:47:35-06:00,30.26,-97.738,30.334,-97.722
0,7,1/15/2017,2017-01-15 23:35:16-06:00,2017-01-15 23:48:30-06:00,30.267,-97.741,30.321,-97.738
0,7,1/15/2017,2017-01-15 23:35:22-06:00,2017-01-15 23:38:07-06:00,30.259,-97.738,30.25,-97.739
0,7,1/15/2017,2017-01-15 23:35:30-06:00,2017-01-15 23:45:35-06:00,30.265,-97.742,30.233,-97.719
0,7,1/15/2017,2017-01-15 23:35:31-06:00,2017-01-15 23:43:46-06:00,30.294,-97.741,30.267,-97.746
0,7,1/15/2017,2017-01-15 23:35:48-06:00,2017-01-15 23:38:58-06:00,30.29,-97.747,30.294,-97.745
0,7,1/15/2017,2017-01-15 23:35:55-06:00,2017-01-15 23:51:46-06:00,30.291,-97.742,30.401,-97.724
0,7,1/15/2017,2017-01-15 23:36:04-06:00,2017-01-15 23:48:33-06:00,30.27,-97.75,30.275,-97.717
0,7,1/15/2017,2017-01-15 23:36:06-06:00,2017-01-15 23:42:45-06:00,30.266,-97.74,30.252,-97.748
0,7,1/15/2017,2017-01-15 23:36:07-06:00,2017-01-15 23:48:47-06:00,30.271,-97.754,30.273,-97.757
0,7,1/15/2017,2017-01-15 23:36:22-06:00,2017-01-15 23:42:45-06:00,30.268,-97.74,30.286,-97.719
0,7,1/15/2017,2017-01-15 23:36:25-06:00,2017-01-15 23:43:09-06:00,30.29,-97.747,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:36:37-06:00,2017-01-16 00:02:23-06:00,30.402,-97.727,30.392,-97.765
0,7,1/15/2017,2017-01-15 23:36:54-06:00,2017-01-15 23:51:19-06:00,30.287,-97.745,30.259,-97.739
0,7,1/15/2017,2017-01-15 23:37:08-06:00,2017-01-15 23:43:48-06:00,30.287,-97.743,30.282,-97.735
0,7,1/15/2017,2017-01-15 23:37:14-06:00,2017-01-15 23:39:22-06:00,30.267,-97.745,30.266,-97.744
0,7,1/15/2017,2017-01-15 23:37:24-06:00,2017-01-16 00:05:34-06:00,30.29,-97.742,30.263,-97.744
0,7,1/15/2017,2017-01-15 23:37:33-06:00,2017-01-15 23:45:21-06:00,30.27,-97.75,30.257,-97.739
0,7,1/15/2017,2017-01-15 23:38:18-06:00,2017-01-15 23:48:32-06:00,30.266,-97.745,30.328,-97.704
0,7,1/15/2017,2017-01-15 23:38:25-06:00,2017-01-15 23:49:02-06:00,30.267,-97.74,30.256,-97.763
0,7,1/15/2017,2017-01-15 23:38:25-06:00,2017-01-15 23:58:45-06:00,30.272,-97.809,30.276,-97.837
0,7,1/15/2017,2017-01-15 23:38:30-06:00,2017-01-15 23:46:56-06:00,30.387,-97.747,30.311,-97.713
0,7,1/15/2017,2017-01-15 23:38:30-06:00,2017-01-15 23:50:32-06:00,30.161,-97.792,30.198,-97.792
0,7,1/15/2017,2017-01-15 23:38:41-06:00,2017-01-16 00:08:48-06:00,30.197,-97.666,30.264,-97.761
0,7,1/15/2017,2017-01-15 23:38:44-06:00,2017-01-15 23:59:50-06:00,30.255,-97.686,30.252,-97.75
0,7,1/15/2017,2017-01-15 23:38:53-06:00,2017-01-15 23:48:40-06:00,30.257,-97.724,30.223,-97.693
0,7,1/15/2017,2017-01-15 23:39:10-06:00,2017-01-15 23:46:57-06:00,30.283,-97.743,30.266,-97.741
0,7,1/15/2017,2017-01-15 23:39:18-06:00,2017-01-15 23:48:40-06:00,30.27,-97.75,30.244,-97.755
0,7,1/15/2017,2017-01-15 23:39:39-06:00,2017-01-15 23:46:21-06:00,30.269,-97.75,30.253,-97.764
0,7,1/15/2017,2017-01-15 23:39:39-06:00,2017-01-15 23:42:05-06:00,30.269,-97.75,30.267,-97.739
0,7,1/15/2017,2017-01-15 23:40:08-06:00,2017-01-15 23:44:33-06:00,30.27,-97.75,30.264,-97.743
0,7,1/15/2017,2017-01-15 23:40:10-06:00,2017-01-16 00:06:48-06:00,30.269,-97.726,30.269,-97.726
0,7,1/15/2017,2017-01-15 23:40:14-06:00,2017-01-15 23:43:54-06:00,30.249,-97.767,30.245,-97.776
0,7,1/15/2017,2017-01-15 23:40:16-06:00,2017-01-15 23:43:10-06:00,30.276,-97.744,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:40:36-06:00,2017-01-15 23:55:43-06:00,30.274,-97.812,30.299,-97.882
0,7,1/15/2017,2017-01-15 23:40:38-06:00,2017-01-15 23:44:57-06:00,30.267,-97.74,30.26,-97.738
0,7,1/15/2017,2017-01-15 23:40:46-06:00,2017-01-15 23:49:21-06:00,30.283,-97.744,30.266,-97.74
0,7,1/15/2017,2017-01-15 23:40:54-06:00,2017-01-15 23:47:14-06:00,30.289,-97.742,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:41:15-06:00,2017-01-15 23:48:15-06:00,30.301,-97.735,30.284,-97.749
0,7,1/15/2017,2017-01-15 23:41:48-06:00,2017-01-16 00:01:12-06:00,30.403,-97.725,30.293,-97.735
0,7,1/15/2017,2017-01-15 23:41:50-06:00,2017-01-15 23:54:23-06:00,30.267,-97.745,30.24,-97.725
0,7,1/15/2017,2017-01-15 23:41:54-06:00,2017-01-15 23:46:34-06:00,30.291,-97.742,30.291,-97.749
0,7,1/15/2017,2017-01-15 23:42:03-06:00,2017-01-15 23:55:30-06:00,30.293,-97.742,30.359,-97.761
0,7,1/15/2017,2017-01-15 23:42:06-06:00,2017-01-15 23:48:04-06:00,30.259,-97.739,30.265,-97.746
0,7,1/15/2017,2017-01-15 23:42:39-06:00,2017-01-15 23:49:34-06:00,30.293,-97.724,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:42:44-06:00,2017-01-15 23:49:49-06:00,30.267,-97.739,30.282,-97.735
0,7,1/15/2017,2017-01-15 23:42:48-06:00,2017-01-15 23:48:52-06:00,30.27,-97.75,30.26,-97.738
0,7,1/15/2017,2017-01-15 23:42:51-06:00,2017-01-16 00:00:08-06:00,30.302,-97.733,30.267,-97.741
0,7,1/15/2017,2017-01-15 23:42:52-06:00,2017-01-15 23:50:37-06:00,30.259,-97.738,30.271,-97.749
0,7,1/15/2017,2017-01-15 23:42:57-06:00,2017-01-15 23:53:52-06:00,30.267,-97.745,30.315,-97.736
0,7,1/15/2017,2017-01-15 23:43:03-06:00,2017-01-16 00:07:27-06:00,30.248,-97.745,30.31,-97.745
0,7,1/15/2017,2017-01-15 23:43:05-06:00,2017-01-15 23:55:07-06:00,30.329,-97.732,30.268,-97.741
0,7,1/15/2017,2017-01-15 23:43:22-06:00,2017-01-16 00:10:21-06:00,30.274,-97.62,30.237,-97.729
0,7,1/15/2017,2017-01-15 23:43:24-06:00,2017-01-15 23:49:55-06:00,30.27,-97.751,30.261,-97.738
0,7,1/15/2017,2017-01-15 23:43:27-06:00,2017-01-16 00:05:49-06:00,30.292,-97.744,30.24,-97.711
0,7,1/15/2017,2017-01-15 23:43:29-06:00,2017-01-15 23:58:48-06:00,30.28,-97.759,30.266,-97.705
0,7,1/15/2017,2017-01-15 23:43:33-06:00,2017-01-15 23:56:39-06:00,30.291,-97.744,30.267,-97.739
0,7,1/15/2017,2017-01-15 23:43:34-06:00,2017-01-15 23:53:48-06:00,30.257,-97.747,30.21,-97.774
0,7,1/15/2017,2017-01-15 23:43:40-06:00,2017-01-16 00:02:38-06:00,30.248,-97.746,30.299,-97.739
0,7,1/15/2017,2017-01-15 23:43:45-06:00,2017-01-15 23:46:05-06:00,30.289,-97.745,30.289,-97.746
0,7,1/15/2017,2017-01-15 23:43:53-06:00,2017-01-15 23:52:32-06:00,30.267,-97.738,30.29,-97.749
0,7,1/15/2017,2017-01-15 23:43:56-06:00,2017-01-15 23:48:49-06:00,30.292,-97.742,30.283,-97.736
0,7,1/15/2017,2017-01-15 23:44:07-06:00,2017-01-16 00:16:45-06:00,30.261,-97.738,30.265,-97.742
0,7,1/15/2017,2017-01-15 23:44:16-06:00,2017-01-15 23:48:42-06:00,30.29,-97.747,30.285,-97.746
0,7,1/15/2017,2017-01-15 23:44:32-06:00,2017-01-15 23:55:32-06:00,30.269,-97.749,30.297,-97.743
0,7,1/15/2017,2017-01-15 23:44:42-06:00,2017-01-16 00:01:45-06:00,30.197,-97.666,30.241,-97.785
0,7,1/15/2017,2017-01-15 23:44:47-06:00,2017-01-15 23:55:15-06:00,30.287,-97.745,30.277,-97.713
0,7,1/15/2017,2017-01-15 23:44:52-06:00,2017-01-15 23:50:45-06:00,30.27,-97.75,30.259,-97.747
0,7,1/15/2017,2017-01-15 23:45:34-06:00,2017-01-15 23:59:14-06:00,30.259,-97.738,30.287,-97.748
0,7,1/15/2017,2017-01-15 23:45:37-06:00,2017-01-15 23:51:40-06:00,30.283,-97.745,30.27,-97.749
0,7,1/15/2017,2017-01-15 23:45:53-06:00,2017-01-15 23:56:11-06:00,30.256,-97.763,30.258,-97.73
0,7,1/15/2017,2017-01-15 23:46:01-06:00,2017-01-15 23:49:22-06:00,30.262,-97.743,30.265,-97.732
0,7,1/15/2017,2017-01-15 23:46:16-06:00,2017-01-16 00:02:47-06:00,30.325,-97.737,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:46:18-06:00,2017-01-15 23:52:51-06:00,30.257,-97.725,30.255,-97.705
0,7,1/15/2017,2017-01-15 23:46:32-06:00,2017-01-16 00:02:30-06:00,30.203,-97.667,30.257,-97.74
0,7,1/15/2017,2017-01-15 23:46:42-06:00,2017-01-15 23:52:16-06:00,30.26,-97.738,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:46:49-06:00,2017-01-15 23:51:00-06:00,30.27,-97.749,30.257,-97.76
0,7,1/15/2017,2017-01-15 23:47:12-06:00,2017-01-15 23:55:36-06:00,30.282,-97.772,30.322,-97.753
0,7,1/15/2017,2017-01-15 23:47:15-06:00,2017-01-15 23:58:14-06:00,30.269,-97.75,30.243,-97.723
0,7,1/15/2017,2017-01-15 23:47:40-06:00,2017-01-16 00:07:55-06:00,30.475,-97.809,30.276,-97.698
0,7,1/15/2017,2017-01-15 23:47:41-06:00,2017-01-15 23:53:26-06:00,30.288,-97.743,30.293,-97.734
0,7,1/15/2017,2017-01-15 23:47:52-06:00,2017-01-15 23:47:55-06:00,30.291,-97.748,30.307,-97.751
0,7,1/15/2017,2017-01-15 23:48:10-06:00,2017-01-15 23:53:33-06:00,30.281,-97.736,30.267,-97.741
0,7,1/15/2017,2017-01-15 23:48:11-06:00,2017-01-15 23:53:22-06:00,30.269,-97.732,30.259,-97.738
0,7,1/15/2017,2017-01-15 23:48:21-06:00,2017-01-15 23:51:42-06:00,30.267,-97.745,30.266,-97.736
0,7,1/15/2017,2017-01-15 23:48:25-06:00,2017-01-16 00:09:53-06:00,30.282,-97.736,30.282,-97.736
0,7,1/15/2017,2017-01-15 23:48:31-06:00,2017-01-15 23:57:30-06:00,30.283,-97.743,30.267,-97.741
0,7,1/15/2017,2017-01-15 23:48:45-06:00,2017-01-16 00:00:13-06:00,30.245,-97.782,30.224,-97.741
0,7,1/15/2017,2017-01-15 23:48:47-06:00,2017-01-16 00:08:00-06:00,30.202,-97.667,30.237,-97.742
0,7,1/15/2017,2017-01-15 23:48:49-06:00,2017-01-16 00:00:50-06:00,30.295,-97.737,30.34,-97.724
0,7,1/15/2017,2017-01-15 23:49:14-06:00,2017-01-15 23:56:02-06:00,30.26,-97.738,30.269,-97.731
0,7,1/15/2017,2017-01-15 23:49:15-06:00,2017-01-15 23:51:51-06:00,30.267,-97.738,30.266,-97.746
0,7,1/15/2017,2017-01-15 23:49:16-06:00,2017-01-16 00:00:13-06:00,30.269,-97.742,30.234,-97.717
0,7,1/15/2017,2017-01-15 23:49:17-06:00,2017-01-16 00:09:00-06:00,30.203,-97.666,30.22,-97.691
0,7,1/15/2017,2017-01-15 23:49:46-06:00,2017-01-15 23:50:01-06:00,30.29,-97.748,30.306,-97.744
0,7,1/15/2017,2017-01-15 23:49:53-06:00,2017-01-16 00:13:31-06:00,30.203,-97.667,30.284,-97.745
0,7,1/15/2017,2017-01-15 23:50:14-06:00,2017-01-15 23:58:03-06:00,30.29,-97.746,30.267,-97.745
0,7,1/15/2017,2017-01-15 23:50:17-06:00,2017-01-16 00:00:19-06:00,30.264,-97.743,30.232,-97.718
0,7,1/15/2017,2017-01-15 23:50:22-06:00,2017-01-16 00:11:55-06:00,30.266,-97.739,30.359,-97.735
